Product ID,Product Name,Product Description,Quantity type,SKU,Quantity,Product Cost (in rupees),Sell Price (in rupees),Date,Quantity Sold,Product Sold at
1345,Eraser,A device for rendering graphics,,ER010,31,56,66,09/06/23,10,660
1346,Highlighter,A main circuit board,,HL010,16,141,161,09/07/23,8,1288
1347,Scissors,A central processing unit,,SC010,11,401,451,09/08/23,10,4510
1348,Staples,A type of computer memory,,STP010,9,66,76,09/09/23,8,608
1349,File Organizer,A data storage device,,FO010,13,701,801,09/10/23,5,4005
1350,Desk Lamp,A type of data storage device,,DLP011,11,1601,1801,09/11/23,8,14408
1351,Desk Chair,A display screen,,DC010,6,14001,16001,09/12/23,5,80005
1352,Coffee Table,A type of paper,,CT010,9,16001,18001,09/13/23,3,54003
1353,Bookshelf,A writing instrument,,BS010,11,7001,8001,09/14/23,3,24003
1354,TV Stand,A tool for erasing,,TVS010,13,6501,7501,09/15/23,10,75010
1355,Nightstand,A marker for highlighting text,,NS010,6,7001,8001,09/16/23,5,40005
1356,Sofa Bed,A cutting tool,,SFB010,9,35001,40001,09/17/23,6,240006
1357,Area Rug,A type of fastener,,AR010,11,8001,9001,09/18/23,8,72008
1358,Throw Pillow,A tool for organizing files,,TP010,13,2201,2501,09/19/23,5,12505
1359,Wall Art,A lighting fixture,,WA010,16,2801,3201,09/20/23,15,48015
1360,Curtains,A chair for a desk,,CRT011,21,2501,3001,09/21/23,19,57019
1361,Table Lamp,A low table for coffee,,TL010,9,2801,3201,09/22/23,5,16005
1362,Travel Adapter,A shelf for books,,TA012,11,1201,1501,09/23/23,7,10507
1363,Power Bank,A stand for a television,,PB011,16,2801,3201,09/24/23,15,48015
1364,USB Flash Drive,A small table by a bed,,UFD011,21,1801,2201,09/25/23,10,22010
1365,Wireless Mouse,A sofa that can be converted into a bed,,WM011,16,2401,2801,09/26/23,2,5602
1366,Laptop Stand,A rug for the floor,,LS011,11,2301,2701,09/27/23,8,21608
1367,Gaming Mouse,A decorative pillow,,GM011,9,2801,3201,09/28/23,7,22407
1368,Graphics Card,Artwork for walls,,GC011,6,55001,60001,09/29/23,3,180003
1369,Motherboard,Window coverings,,MB011,9,45001,50001,09/30/23,8,400008
1370,CPU,A lamp for tables,,CPU011,11,40001,45001,10/01/23,3,135003
1371,RAM,A device for adapting plugs,,RAM011,16,35001,40001,10/02/23,14,560014
1372,Hard Drive,A portable charger,,HD011,13,10001,12001,10/03/23,2,24002
1373,SSD,A portable data storage device,,SSD011,11,14001,16001,10/04/23,9,144009
1374,Monitor,A mouse without cables,,MON011,6,50001,55001,10/05/23,3,165003
1375,Printer Paper,A stand for laptops,,PP011,21,1501,1801,10/06/23,9,16209
1376,Pencil,A mouse for gaming,,PCL011,26,71,81,10/07/23,15,1215
1377,Eraser,A device for rendering graphics,,ER011,31,66,76,10/08/23,27,2052
1378,Highlighter,A main circuit board,,HL011,16,161,181,10/09/23,5,905
1379,Scissors,A central processing unit,,SC011,11,451,501,10/10/23,5,2505
1380,Staples,A type of computer memory,,STP011,9,76,86,10/11/23,4,344
1381,File Organizer,A data storage device,,FO011,13,801,901,10/12/23,10,9010
1382,Desk Lamp,A type of data storage device,,DLP012,11,1801,2001,10/13/23,2,4002
1383,Desk Chair,A display screen,,DC011,6,16001,18001,10/14/23,3,54003
1384,Coffee Table,A type of paper,,CT011,9,18001,20001,10/15/23,5,100005
1385,Bookshelf,A writing instrument,,BS011,11,8001,9001,10/16/23,7,63007
1386,TV Stand,A tool for erasing,,TVS011,13,7501,8501,10/17/23,7,59507
1387,Nightstand,A marker for highlighting text,,NS011,6,8001,9001,10/18/23,3,27003
1388,Sofa Bed,A cutting tool,,SFB011,9,40001,45001,10/19/23,7,315007
1389,Area Rug,A type of fastener,,AR011,11,9001,10001,10/20/23,8,80008
1390,Throw Pillow,A tool for organizing files,,TP011,13,2501,2801,10/21/23,6,16806
1391,Wall Art,A lighting fixture,,WA011,16,3201,3501,10/22/23,13,45513
1392,Curtains,A chair for a desk,,CRT012,21,3001,3501,10/23/23,4,14004
1393,Table Lamp,A low table for coffee,,TL011,9,3201,3501,10/24/23,4,14004
1394,Travel Adapter,A shelf for books,,TA013,11,1501,1801,10/25/23,4,7204
1395,Power Bank,A stand for a television,,PB012,16,3201,3501,10/26/23,6,21006
1396,USB Flash Drive,A small table by a bed,,UFD012,21,2201,2501,10/27/23,18,45018
1397,Wireless Mouse,A sofa that can be converted into a bed,,WM012,16,2801,3201,10/28/23,12,38412
1398,Laptop Stand,A rug for the floor,,LS012,11,2701,3001,10/29/23,7,21007
1399,Gaming Mouse,A decorative pillow,,GM012,9,3201,3501,10/30/23,5,17505
1400,Graphics Card,Artwork for walls,,GC012,6,60001,65001,10/31/23,2,130002
1401,Motherboard,Window coverings,,MB012,9,50001,55001,11/01/23,6,330006
1402,CPU,A lamp for tables,,CPU012,11,45001,50001,11/02/23,9,450009
1403,RAM,A device for adapting plugs,,RAM012,16,40001,45001,11/03/23,11,495011
1404,Hard Drive,A portable charger,,HD012,13,12001,14001,11/04/23,7,98007
1405,SSD,A portable data storage device,,SSD012,11,16001,18001,11/05/23,9,162009
1406,Monitor,A mouse without cables,,MON012,6,55001,60001,11/06/23,2,120002
1407,Printer Paper,A stand for laptops,,PP012,21,1801,2001,11/07/23,12,24012
1408,Pencil,A mouse for gaming,,PCL012,26,81,91,11/08/23,10,910
1409,Eraser,A device for rendering graphics,,ER012,31,76,86,11/09/23,28,2408
1410,Highlighter,A main circuit board,,HL012,16,181,201,11/10/23,7,1407
1411,Scissors,A central processing unit,,SC012,11,501,551,11/11/23,8,4408
1412,Staples,A type of computer memory,,STP012,9,86,96,11/12/23,2,192
1413,File Organizer,A data storage device,,FO012,13,901,1001,11/13/23,11,11011
1414,Desk Lamp,A type of data storage device,,DLP013,11,2001,2201,11/14/23,8,17608
1415,Desk Chair,A display screen,,DC012,6,18001,20001,11/15/23,2,40002
1416,Coffee Table,A type of paper,,CT012,9,20001,22001,11/16/23,3,66003
1417,Bookshelf,A writing instrument,,BS012,11,9001,10001,11/17/23,6,60006
1418,TV Stand,A tool for erasing,,TVS012,13,8501,9501,11/18/23,3,28503
1419,Nightstand,A marker for highlighting text,,NS012,6,9001,10001,11/19/23,2,20002
1420,Sofa Bed,A cutting tool,,SFB012,9,45001,50001,11/20/23,4,200004
1421,Area Rug,A type of fastener,,AR012,11,10001,11001,11/21/23,3,33003
1422,Throw Pillow,A tool for organizing files,,TP012,13,2801,3201,11/22/23,7,22407
1423,Wall Art,A lighting fixture,,WA012,16,3501,4001,11/23/23,3,12003
1424,Curtains,A chair for a desk,,CRT013,21,3501,4001,11/24/23,16,64016
1425,Table Lamp,A low table for coffee,,TL012,9,3501,4001,11/25/23,5,20005
1426,Travel Adapter,A shelf for books,,TA014,11,1801,2001,11/26/23,9,18009
1427,Power Bank,A stand for a television,,PB013,16,3501,4001,11/27/23,8,32008
1428,USB Flash Drive,A small table by a bed,,UFD013,21,2501,3001,11/28/23,10,30010
1429,Wireless Mouse,A sofa that can be converted into a bed,,WM013,16,3201,3701,11/29/23,4,14804
1430,Laptop Stand,A rug for the floor,,LS013,11,3001,3501,11/30/23,5,17505
1431,Gaming Mouse,A decorative pillow,,GM013,9,3501,4001,12/01/23,7,28007
1432,Graphics Card,Artwork for walls,,GC013,6,65001,70001,12/02/23,4,280004
1433,Motherboard,Window coverings,,MB013,9,55001,60001,12/03/23,2,120002
1434,CPU,A lamp for tables,,CPU013,11,50001,55001,12/04/23,2,110002
1435,RAM,A device for adapting plugs,,RAM013,16,45001,50001,12/05/23,11,550011
1436,Hard Drive,A portable charger,,HD013,13,14001,16001,12/06/23,3,48003
1437,SSD,A portable data storage device,,SSD013,11,18001,20001,12/07/23,5,100005
1438,Monitor,A mouse without cables,,MON013,6,60001,65001,12/08/23,3,195003
1439,Printer Paper,A stand for laptops,,PP013,21,2001,2501,12/09/23,6,15006
1440,Pencil,A mouse for gaming,,PCL013,26,91,101,12/10/23,17,1717
1441,Eraser,A device for rendering graphics,,ER013,31,86,96,12/11/23,4,384
1442,Highlighter,A main circuit board,,HL013,16,201,221,12/12/23,7,1547
1443,Scissors,A central processing unit,,SC013,11,551,601,12/13/23,2,1202
1444,Staples,A type of computer memory,,STP013,9,96,106,12/14/23,5,530
1445,File Organizer,A data storage device,,FO013,13,1001,1101,12/15/23,9,9909
1446,Desk Lamp,A type of data storage device,,DLP014,11,2201,2501,12/16/23,7,17507
1447,Desk Chair,A display screen,,DC013,6,20001,25001,12/17/23,5,125005
1448,Coffee Table,A type of paper,,CT013,9,22001,25001,12/18/23,6,150006
1449,Bookshelf,A writing instrument,,BS013,11,10001,12001,12/19/23,6,72006
1450,TV Stand,A tool for erasing,,TVS013,13,9501,10001,12/20/23,8,80008
1451,Nightstand,A marker for highlighting text,,NS013,6,10001,12001,12/21/23,2,24002
1452,Sofa Bed,A cutting tool,,SFB013,9,50001,60001,12/22/23,2,120002
1453,Area Rug,A type of fastener,,AR013,11,11001,12001,12/23/23,6,72006
1454,Throw Pillow,A tool for organizing files,,TP013,13,3201,3501,12/24/23,10,35010
1455,Wall Art,A lighting fixture,,WA013,16,4001,4501,12/25/23,12,54012
1456,Curtains,A chair for a desk,,CRT014,21,4001,4501,12/26/23,2,9002
1457,Table Lamp,A low table for coffee,,TL013,9,4001,4501,12/27/23,5,22505
1458,Travel Adapter,A shelf for books,,TA015,11,2001,2501,12/28/23,10,25010
1459,Power Bank,A stand for a television,,PB014,16,4001,4501,12/29/23,3,13503
1460,USB Flash Drive,A small table by a bed,,UFD014,21,3001,3501,12/30/23,7,24507
1461,Wireless Mouse,A sofa that can be converted into a bed,,WM014,16,3701,4001,12/31/23,12,48012
1462,Laptop Stand,A rug for the floor,,LS014,11,3501,4001,01/01/24,4,16004
1463,Gaming Mouse,A decorative pillow,,GM014,9,4001,4501,01/02/24,3,13503
1464,Graphics Card,Artwork for walls,,GC014,6,70001,75001,01/03/24,2,150002
1465,Motherboard,Window coverings,,MB014,9,60001,65001,01/04/24,3,195003
1466,CPU,A lamp for tables,,CPU014,11,55001,60001,01/05/24,8,480008
1467,RAM,A device for adapting plugs,,RAM014,16,50001,55001,01/06/24,7,385007
1468,Hard Drive,A portable charger,,HD014,13,16001,18001,01/07/24,4,72004
1469,SSD,A portable data storage device,,SSD014,11,20001,22001,01/08/24,5,110005
1470,Monitor,A mouse without cables,,MON014,6,65001,70001,01/09/24,2,140002
1471,Printer Paper,A stand for laptops,,PP014,21,2501,3001,01/10/24,14,42014
1472,Pencil,A mouse for gaming,,PCL014,26,101,111,01/11/24,15,1665
1473,Eraser,A device for rendering graphics,,ER014,31,96,106,01/12/24,9,954
1474,Highlighter,A main circuit board,,HL014,16,221,241,01/13/24,11,2651
1475,Scissors,A central processing unit,,SC014,11,601,651,01/14/24,3,1953
1476,Staples,A type of computer memory,,STP014,9,106,116,01/15/24,8,928
1477,File Organizer,A data storage device,,FO014,13,1101,1201,01/16/24,5,6005
1478,Desk Lamp,A type of data storage device,,DLP015,11,2501,3001,01/17/24,3,9003
1479,Desk Chair,A display screen,,DC014,6,25001,30001,01/18/24,3,90003
1480,Coffee Table,A type of paper,,CT014,9,25001,30001,01/19/24,4,120004
1481,Bookshelf,A writing instrument,,BS014,11,12001,14001,01/20/24,5,70005
1482,TV Stand,A tool for erasing,,TVS014,13,10001,12001,01/21/24,7,84007
1483,Nightstand,A marker for highlighting text,,NS014,6,12001,14001,01/22/24,4,56004
1484,Sofa Bed,A cutting tool,,SFB014,9,60001,70001,01/23/24,3,210003
1485,Area Rug,A type of fastener,,AR014,11,12001,14001,01/24/24,8,112008
1486,Throw Pillow,A tool for organizing files,,TP014,13,3501,4001,01/25/24,11,44011
1487,Wall Art,A lighting fixture,,WA014,16,4501,5001,01/26/24,11,55011
1488,Curtains,A chair for a desk,,CRT015,21,4501,5001,01/27/24,9,45009
1489,Table Lamp,A low table for coffee,,TL014,9,4501,5001,01/28/24,5,25005
1490,Travel Adapter,A shelf for books,,TA016,11,2501,3001,01/29/24,3,9003
1491,Power Bank,A stand for a television,,PB015,16,4501,5001,01/30/24,7,35007
1492,USB Flash Drive,A small table by a bed,,UFD015,21,3501,4001,01/31/24,6,24006
1493,Wireless Mouse,A sofa that can be converted into a bed,,WM015,16,4001,4501,02/01/24,11,49511
1494,Laptop Stand,A rug for the floor,,LS015,11,4001,4501,02/02/24,7,31507
1495,Gaming Mouse,A decorative pillow,,GM015,9,4501,5001,02/03/24,7,35007
1496,Graphics Card,Artwork for walls,,GC015,6,75001,80001,02/04/24,2,160002
1497,Motherboard,Window coverings,,MB015,9,65001,70001,02/05/24,3,210003
1498,CPU,A lamp for tables,,CPU015,11,60001,65001,02/06/24,8,520008
1499,RAM,A device for adapting plugs,,RAM015,16,55001,60001,02/07/24,7,420007
1500,Hard Drive,A portable charger,,HD015,13,18001,20001,02/08/24,7,140007
1501,SSD,A portable data storage device,,SSD015,11,22001,25001,02/09/24,9,225009
1502,Monitor,A mouse without cables,,MON015,6,70001,75001,02/10/24,2,150002
1503,Printer Paper,A stand for laptops,,PP015,21,3001,3501,02/11/24,12,42012
1504,Pencil,A mouse for gaming,,PCL015,26,111,121,02/12/24,2,242
1505,Eraser,A device for rendering graphics,,ER015,31,106,116,02/13/24,30,3480
1506,Highlighter,A main circuit board,,HL015,16,241,261,02/14/24,7,1827
1507,Scissors,A central processing unit,,SC015,11,651,701,02/15/24,5,3505
1508,Staples,A type of computer memory,,STP015,9,116,126,02/16/24,3,378
1509,File Organizer,A data storage device,,FO015,13,1201,1301,02/17/24,8,10408
1510,Desk Lamp,A type of data storage device,,DLP016,11,3001,3501,02/18/24,6,21006
1511,Desk Chair,A display screen,,DC015,6,30001,35001,02/19/24,4,140004
1512,Coffee Table,A type of paper,,CT015,9,30001,35001,02/20/24,6,210006
1513,Bookshelf,A writing instrument,,BS015,11,14001,16001,02/21/24,6,96006
1514,TV Stand,A tool for erasing,,TVS015,13,12001,14001,02/22/24,8,112008
1515,Nightstand,A marker for highlighting text,,NS015,6,14001,16001,02/23/24,4,64004
1516,Sofa Bed,A cutting tool,,SFB015,9,70001,80001,02/24/24,4,320004
1517,Area Rug,A type of fastener,,AR015,11,14001,16001,02/25/24,8,128008
1518,Throw Pillow,A tool for organizing files,,TP015,13,4001,4501,02/26/24,10,45010
1519,Wall Art,A lighting fixture,,WA015,16,5001,5501,02/27/24,7,38507
1520,Curtains,A chair for a desk,,CRT016,21,5001,5501,02/28/24,2,11002
1521,Table Lamp,A low table for coffee,,TL015,9,5001,5501,02/29/24,5,27505
1522,Travel Adapter,A shelf for books,,TA017,11,3001,3501,03/01/24,8,28008
1523,Power Bank,A stand for a television,,PB016,16,5001,5501,03/02/24,15,82515
1524,USB Flash Drive,A small table by a bed,,UFD016,21,4001,4501,03/03/24,17,76517
1525,Wireless Mouse,A sofa that can be converted into a bed,,WM016,16,4501,5001,03/04/24,6,30006
1526,Laptop Stand,A rug for the floor,,LS016,11,4501,5001,03/05/24,6,30006
1527,Gaming Mouse,A decorative pillow,,GM016,9,5001,5501,03/06/24,2,11002
1528,Graphics Card,Artwork for walls,,GC016,6,80001,85001,03/07/24,5,425005
1529,Motherboard,Window coverings,,MB016,9,70001,75001,03/08/24,5,375005
1530,CPU,A lamp for tables,,CPU016,11,65001,70001,03/09/24,6,420006
1531,RAM,A device for adapting plugs,,RAM016,16,60001,65001,03/10/24,9,585009
1532,Hard Drive,A portable charger,,HD016,13,20001,22001,03/11/24,12,264012
1533,SSD,A portable data storage device,,SSD016,11,25001,28001,03/12/24,2,56002
1534,Monitor,A mouse without cables,,MON016,6,75001,80001,03/13/24,2,160002
1535,Printer Paper,A stand for laptops,,PP016,21,3501,4001,03/14/24,15,60015
1536,Pencil,A mouse for gaming,,PCL016,26,121,131,03/15/24,12,1572
1537,Eraser,A device for rendering graphics,,ER016,31,116,126,03/16/24,13,1638
1538,Highlighter,A main circuit board,,HL016,16,261,281,03/17/24,4,1124
1539,Scissors,A central processing unit,,SC016,11,701,751,03/18/24,4,3004
1540,Staples,A type of computer memory,,STP016,9,126,136,03/19/24,8,1088
1541,File Organizer,A data storage device,,FO016,13,1301,1401,03/20/24,8,11208
1542,Desk Lamp,A type of data storage device,,DLP017,11,3501,4001,03/21/24,7,28007
1543,Desk Chair,A display screen,,DC016,6,35001,40001,03/22/24,2,80002
1544,Coffee Table,A type of paper,,CT016,9,35001,40001,03/23/24,2,80002
1545,Bookshelf,A writing instrument,,BS016,11,16001,18001,03/24/24,3,54003
1546,TV Stand,A tool for erasing,,TVS016,13,14001,16001,03/25/24,10,160010
1547,Nightstand,A marker for highlighting text,,NS016,6,16001,18001,03/26/24,4,72004
1548,Sofa Bed,A cutting tool,,SFB016,9,80001,90001,03/27/24,6,540006
1549,Area Rug,A type of fastener,,AR016,11,16001,18001,03/28/24,7,126007
1550,Throw Pillow,A tool for organizing files,,TP016,13,4501,5001,03/29/24,12,60012
1551,Wall Art,A lighting fixture,,WA016,16,5501,6001,03/30/24,12,72012
1552,Curtains,A chair for a desk,,CRT017,21,5501,6001,03/31/24,15,90015
1553,Table Lamp,A low table for coffee,,TL016,9,5501,6001,04/01/24,2,12002
1554,Travel Adapter,A shelf for books,,TA018,11,3501,4001,04/02/24,8,32008
1555,Power Bank,A stand for a television,,PB017,16,5501,6001,04/03/24,7,42007
1556,USB Flash Drive,A small table by a bed,,UFD017,21,4501,5001,04/04/24,12,60012
1557,Wireless Mouse,A sofa that can be converted into a bed,,WM017,16,5001,5501,04/05/24,2,11002
1558,Laptop Stand,A rug for the floor,,LS017,11,5001,5501,04/06/24,9,49509
1559,Gaming Mouse,A decorative pillow,,GM017,9,5501,6001,04/07/24,5,30005
1560,Graphics Card,Artwork for walls,,GC017,6,85001,90001,04/08/24,2,180002
1561,Motherboard,Window coverings,,MB017,9,75001,80001,04/09/24,2,160002
1562,CPU,A lamp for tables,,CPU017,11,70001,75001,04/10/24,2,150002
1563,RAM,A device for adapting plugs,,RAM017,16,65001,70001,04/11/24,12,840012
1564,Hard Drive,A portable charger,,HD017,13,22001,25001,04/12/24,4,100004
1565,SSD,A portable data storage device,,SSD017,11,28001,30001,04/13/24,8,240008
1566,Monitor,A mouse without cables,,MON017,6,80001,85001,04/14/24,2,170002
1567,Printer Paper,A stand for laptops,,PP017,21,4001,4501,04/15/24,11,49511
1568,Pencil,A mouse for gaming,,PCL017,26,131,141,04/16/24,25,3525
1569,Eraser,A device for rendering graphics,,ER017,31,126,136,04/17/24,27,3672
1570,Highlighter,A main circuit board,,HL017,16,281,301,04/18/24,15,4515
1571,Scissors,A central processing unit,,SC017,11,751,801,04/19/24,8,6408
1572,Staples,A type of computer memory,,STP017,9,136,146,04/20/24,5,730
1573,File Organizer,A data storage device,,FO017,13,1401,1501,04/21/24,11,16511
1574,Desk Lamp,A type of data storage device,,DLP018,11,4001,4501,04/22/24,4,18004
1575,Desk Chair,A display screen,,DC017,6,40001,45001,04/23/24,3,135003
1576,Coffee Table,A type of paper,,CT017,9,40001,45001,04/24/24,4,180004
1577,Bookshelf,A writing instrument,,BS017,11,18001,20001,04/25/24,3,60003
1578,TV Stand,A tool for erasing,,TVS017,13,16001,18001,04/26/24,6,108006
1579,Nightstand,A marker for highlighting text,,NS017,6,18001,20001,04/27/24,4,80004
1580,Sofa Bed,A cutting tool,,SFB017,9,90001,100001,04/28/24,2,200002
1581,Area Rug,A type of fastener,,AR017,11,18001,20001,04/29/24,6,120006
1582,Throw Pillow,A tool for organizing files,,TP017,13,5001,5501,04/30/24,9,49509
1583,Wall Art,A lighting fixture,,WA017,16,6001,6501,05/01/24,3,19503
1584,Curtains,A chair for a desk,,CRT018,21,6001,6501,05/02/24,17,110517
1585,Table Lamp,A low table for coffee,,TL017,9,6001,6501,05/03/24,8,52008
1586,Travel Adapter,A shelf for books,,TA019,11,4001,4501,05/04/24,6,27006
1587,Power Bank,A stand for a television,,PB018,16,6001,6501,05/05/24,10,65010
1588,USB Flash Drive,A small table by a bed,,UFD018,21,5001,5501,05/06/24,2,11002
1589,Wireless Mouse,A sofa that can be converted into a bed,,WM018,16,5501,6001,05/07/24,8,48008
1590,Laptop Stand,A rug for the floor,,LS018,11,5501,6001,05/08/24,8,48008
1591,Gaming Mouse,A decorative pillow,,GM018,9,6001,6501,05/09/24,2,13002
1592,Graphics Card,Artwork for walls,,GC018,6,90001,95001,05/10/24,2,190002
1593,Motherboard,Window coverings,,MB018,9,80001,85001,05/11/24,6,510006
1594,CPU,A lamp for tables,,CPU018,11,75001,80001,05/12/24,9,720009
1595,RAM,A device for adapting plugs,,RAM018,16,70001,75001,05/13/24,9,675009
1596,Hard Drive,A portable charger,,HD018,13,25001,28001,05/14/24,8,224008
1597,SSD,A portable data storage device,,SSD018,11,30001,32001,05/15/24,6,192006
1598,Monitor,A mouse without cables,,MON018,6,85001,90001,05/16/24,4,360004
1599,Printer Paper,A stand for laptops,,PP018,21,4501,5001,05/17/24,2,10002
1600,Pencil,A mouse for gaming,,PCL018,26,141,151,05/18/24,14,2114
1601,Eraser,A device for rendering graphics,,ER018,31,136,146,05/19/24,19,2774
1602,Highlighter,A main circuit board,,HL018,16,301,321,05/20/24,3,963
1603,Scissors,A central processing unit,,SC018,11,801,851,05/21/24,4,3404
1604,Staples,A type of computer memory,,STP018,9,146,156,05/22/24,3,468
1605,File Organizer,A data storage device,,FO018,13,1501,1601,05/23/24,6,9606
1606,Desk Lamp,A type of data storage device,,DLP019,11,4501,5001,05/24/24,7,35007
1607,Desk Chair,A display screen,,DC018,6,45001,50001,05/25/24,3,150003
1608,Coffee Table,A type of paper,,CT018,9,45001,50001,05/26/24,8,400008
1609,Bookshelf,A writing instrument,,BS018,11,20001,22001,05/27/24,8,176008
1610,TV Stand,A tool for erasing,,TVS018,13,18001,20001,05/28/24,7,140007
1611,Nightstand,A marker for highlighting text,,NS018,6,20001,22001,05/29/24,5,110005
1612,Sofa Bed,A cutting tool,,SFB018,9,100001,110001,05/30/24,8,880008
1613,Area Rug,A type of fastener,,AR018,11,20001,22001,05/31/24,3,66003
1614,Throw Pillow,A tool for organizing files,,TP018,13,5501,6001,06/01/24,10,60010
1615,Wall Art,A lighting fixture,,WA018,16,6501,7001,06/02/24,15,105015
1616,Curtains,A chair for a desk,,CRT019,21,6501,7001,06/03/24,6,42006
1617,Table Lamp,A low table for coffee,,TL018,9,6501,7001,06/04/24,2,14002
1618,Travel Adapter,A shelf for books,,TA020,11,4501,5001,06/05/24,5,25005
1619,Power Bank,A stand for a television,,PB019,16,6501,7001,06/06/24,13,91013
1620,USB Flash Drive,A small table by a bed,,UFD019,21,5501,6001,06/07/24,2,12002
1621,Wireless Mouse,A sofa that can be converted into a bed,,WM019,16,6001,6501,06/08/24,8,52008
1622,Laptop Stand,A rug for the floor,,LS019,11,6001,6501,06/09/24,5,32505
1623,Gaming Mouse,A decorative pillow,,GM019,9,6501,7001,06/10/24,4,28004
1624,Graphics Card,Artwork for walls,,GC019,6,95001,100001,06/11/24,5,500005
1625,Motherboard,Window coverings,,MB019,9,85001,90001,06/12/24,5,450005
1626,CPU,A lamp for tables,,CPU019,11,80001,85001,06/13/24,3,255003
1627,RAM,A device for adapting plugs,,RAM019,16,75001,80001,06/14/24,12,960012
1628,Hard Drive,A portable charger,,HD019,13,28001,30001,06/15/24,9,270009
1629,SSD,A portable data storage device,,SSD019,11,32001,35001,06/16/24,3,105003
1630,Monitor,A mouse without cables,,MON019,6,90001,95001,06/17/24,4,380004
1631,Printer Paper,A stand for laptops,,PP019,21,5001,5501,06/18/24,8,44008
1632,Pencil,A mouse for gaming,,PCL019,26,151,161,06/19/24,25,4025
1633,Eraser,A device for rendering graphics,,ER019,31,146,156,06/20/24,12,1872
1634,Highlighter,A main circuit board,,HL019,16,321,341,06/21/24,5,1705
1635,Scissors,A central processing unit,,SC019,11,851,901,06/22/24,10,9010
1636,Staples,A type of computer memory,,STP019,9,156,166,06/23/24,2,332
1637,File Organizer,A data storage device,,FO019,13,1601,1701,06/24/24,6,10206
1638,Desk Lamp,A type of data storage device,,DLP020,11,5001,5501,06/25/24,10,55010
1639,Desk Chair,A display screen,,DC019,6,50001,55001,06/26/24,4,220004
1640,Coffee Table,A type of paper,,CT019,9,50001,55001,06/27/24,7,385007
1641,Bookshelf,A writing instrument,,BS019,11,22001,24001,06/28/24,6,144006
1642,TV Stand,A tool for erasing,,TVS019,13,20001,22001,06/29/24,12,264012
1643,Nightstand,A marker for highlighting text,,NS019,6,22001,24001,06/30/24,3,72003
1644,Sofa Bed,A cutting tool,,SFB019,9,110001,120001,07/01/24,6,720006
1645,Area Rug,A type of fastener,,AR019,11,22001,24001,07/02/24,8,192008
1646,Throw Pillow,A tool for organizing files,,TP019,13,6001,6501,07/03/24,9,58509
1647,Wall Art,A lighting fixture,,WA019,16,7001,7501,07/04/24,6,45006
1648,Curtains,A chair for a desk,,CRT020,21,7001,7501,07/05/24,18,135018
1649,Table Lamp,A low table for coffee,,TL019,9,7001,7501,07/06/24,7,52507
1650,Travel Adapter,A shelf for books,,TA021,11,5001,5501,07/07/24,5,27505
1651,Power Bank,A stand for a television,,PB020,16,7001,7501,07/08/24,10,75010
1652,USB Flash Drive,A small table by a bed,,UFD020,21,6001,6501,07/09/24,9,58509
1653,Wireless Mouse,A sofa that can be converted into a bed,,WM020,16,6501,7001,07/10/24,10,70010
1654,Laptop Stand,A rug for the floor,,LS020,11,6501,7001,07/11/24,8,56008
1655,Gaming Mouse,A decorative pillow,,GM020,9,7001,7501,07/12/24,7,52507
1656,Graphics Card,Artwork for walls,,GC020,6,100001,105001,07/13/24,2,210002
1657,Motherboard,Window coverings,,MB020,9,90001,95001,07/14/24,2,190002
1658,CPU,A lamp for tables,,CPU020,11,85001,90001,07/15/24,3,270003
1659,RAM,A device for adapting plugs,,RAM020,16,80001,85001,07/16/24,2,170002
1660,Hard Drive,A portable charger,,HD020,13,30001,32001,07/17/24,9,288009
1661,SSD,A portable data storage device,,SSD020,11,35001,38001,07/18/24,6,228006
1662,Monitor,A mouse without cables,,MON020,6,95001,100001,07/19/24,4,400004
1663,Printer Paper,A stand for laptops,,PP020,21,5501,6001,07/20/24,16,96016
1664,Pencil,A mouse for gaming,,PCL020,26,161,171,07/21/24,18,3078
1665,Eraser,A device for rendering graphics,,ER020,31,156,166,07/22/24,15,2490
1666,Highlighter,A main circuit board,,HL020,16,341,361,07/23/24,12,4332
1667,Scissors,A central processing unit,,SC020,11,901,951,07/24/24,9,8559
1668,Staples,A type of computer memory,,STP020,9,166,176,07/25/24,8,1408
1669,File Organizer,A data storage device,,FO020,13,1701,1801,07/26/24,10,18010
1670,Desk Lamp,A type of data storage device,,DLP021,11,5501,6001,07/27/24,10,60010
1671,Desk Chair,A display screen,,DC020,6,55001,60001,07/28/24,4,240004
1672,Coffee Table,A type of paper,,CT020,9,55001,60001,07/29/24,2,120002
1673,Bookshelf,A writing instrument,,BS020,11,24001,26001,07/30/24,7,182007
1674,TV Stand,A tool for erasing,,TVS020,13,22001,24001,07/31/24,2,48002
1675,Nightstand,A marker for highlighting text,,NS020,6,24001,26001,08/01/24,2,52002
1676,Sofa Bed,A cutting tool,,SFB020,9,120001,130001,08/02/24,5,650005
1677,Area Rug,A type of fastener,,AR020,11,24001,26001,08/03/24,7,182007
1678,Throw Pillow,A tool for organizing files,,TP020,13,6501,7001,08/04/24,7,49007
1679,Wall Art,A lighting fixture,,WA020,16,7501,8001,08/05/24,12,96012
1680,Curtains,A chair for a desk,,CRT021,21,7501,8001,08/06/24,8,64008
1681,Table Lamp,A low table for coffee,,TL020,9,7501,8001,08/07/24,2,16002
1682,Travel Adapter,A shelf for books,,TA022,11,5501,6001,08/08/24,5,30005
